X,Y,Z,Normal_X,Normal_Y,Normal_Z,Feed_Rate,Is_Rapid
-121.852736,12.291434,-59.868298,-0.014093,0.177641,-0.983994,50.00,False
-121.923592,12.057927,-62.499220,-0.028264,0.130940,-0.990987,50.00,False
-121.921802,12.063385,-65.094504,-0.027906,0.132032,-0.990853,50.00,False
-121.921802,12.063385,-67.690462,-0.027906,0.132032,-0.990853,50.00,False
-121.921802,12.063385,-70.286419,-0.027906,0.132032,-0.990853,50.00,False
-121.921802,12.063385,-72.882377,-0.027906,0.132032,-0.990853,50.00,False
-121.921802,12.063385,-75.478334,-0.027906,0.132032,-0.990853,50.00,False
-121.921802,12.063385,-78.074292,-0.027906,0.132032,-0.990853,50.00,False
-121.892312,11.868161,-80.693106,-0.022008,0.092987,-0.995424,50.00,False
-121.892312,11.868161,-83.289064,-0.022008,0.092987,-0.995424,50.00,False
-121.892312,11.868161,-85.885021,-0.022008,0.092987,-0.995424,50.00,False
-121.892312,11.868161,-88.480979,-0.022008,0.092987,-0.995424,50.00,False
-121.892312,11.868161,-91.076936,-0.022008,0.092987,-0.995424,50.00,False
-117.854683,11.926580,-91.093031,-0.014482,0.050023,-0.998643,200.00,True
-117.854683,11.926580,-91.093031,-0.014482,0.050023,-0.998643,50.00,False
-117.854683,11.926580,-88.497074,-0.014482,0.050023,-0.998643,50.00,False
-117.854683,11.926580,-85.901116,-0.014482,0.050023,-0.998643,50.00,False
-117.923236,12.064379,-83.294879,-0.028193,0.077583,-0.996587,50.00,False
-117.923236,12.064379,-80.698922,-0.028193,0.077583,-0.996587,50.00,False
-117.932772,12.101486,-78.099657,-0.030100,0.085005,-0.995926,50.00,False
-117.930373,12.166457,-75.497799,-0.029620,0.097999,-0.994746,50.00,False
-117.930373,12.166457,-72.901842,-0.029620,0.097999,-0.994746,50.00,False
-117.930373,12.166457,-70.305884,-0.029620,0.097999,-0.994746,50.00,False
-117.932772,11.828249,-67.715828,-0.030100,0.085005,-0.995926,50.00,False
-117.932772,11.828249,-65.119870,-0.030100,0.085005,-0.995926,50.00,False
-118.001641,12.163450,-62.481281,-0.043874,0.152045,-0.987399,50.00,False
-118.013598,12.145662,-59.887484,-0.046265,0.148487,-0.987832,50.00,False
-118.013598,12.145662,-57.291526,-0.046265,0.148487,-0.987832,50.00,False
-118.090409,12.275909,-54.670012,-0.061627,0.174536,-0.982720,50.00,False
-118.454185,12.900520,-51.883445,-0.134383,0.299459,-0.944598,50.00,False
-118.367116,12.324504,-49.006076,-0.116969,0.444087,-0.888316,50.00,False
-117.921863,12.738951,-46.215645,-0.027918,0.526976,-0.849421,50.00,False
-117.959133,13.048744,-42.757385,-0.035372,0.735169,-0.676961,50.00,False
-117.994780,9.531394,-40.636528,-0.042502,0.634223,-0.771981,50.00,False
-122.742434,5.138442,-34.797341,-0.992032,0.025692,-0.123335,50.00,False
-119.469448,11.695140,-28.677222,-0.337435,0.740269,0.581497,50.00,False
-119.019791,12.889678,-25.533570,-0.247504,0.679125,0.691036,50.00,False
-118.927812,11.708028,-22.058506,-0.229108,0.442795,0.866858,50.00,False
-118.667870,12.765034,-19.203907,-0.177120,0.353311,0.918586,50.00,False
-118.602240,12.281648,-16.438408,-0.163994,0.256634,0.952494,50.00,False
-118.602240,12.030875,-13.842451,-0.163994,0.256634,0.952494,50.00,False
-120.432849,13.127987,-15.691487,-0.530116,0.845545,0.063495,50.00,False
-118.060797,11.911423,-18.177534,-0.055705,0.298108,-0.952905,50.00,False
-117.836120,12.484986,-15.370793,-0.010770,0.412820,-0.910749,50.00,False
-117.970226,12.824281,-12.601543,-0.037591,0.480679,-0.876090,50.00,False
-118.213129,11.569616,-9.830954,-0.086171,0.533870,-0.841164,50.00,False
-118.493884,10.055614,-6.737410,-0.142322,0.655518,-0.741647,50.00,False
-119.755114,9.507734,-3.201830,-0.394568,0.733285,-0.553722,50.00,False
-117.902113,9.924462,4.257078,-0.023968,0.907731,0.418868,50.00,False
-118.176872,11.183721,7.487440,-0.078920,0.834224,0.545749,50.00,False
-118.481607,14.111498,10.209670,-0.139867,0.808945,0.571003,50.00,False
-118.434606,13.741623,13.277760,-0.130467,0.734970,0.665430,50.00,False
-118.617907,12.553469,16.547539,-0.167127,0.575984,0.800194,50.00,False
-119.816871,13.078700,17.318264,-0.406920,0.803158,0.435148,50.00,False
-118.661523,11.897639,18.341237,-0.175850,0.977008,0.120551,50.00,False
-118.829161,12.909469,18.978980,-0.209378,0.939505,-0.271092,50.00,False
-118.694987,12.084476,19.902124,-0.182543,0.774507,-0.605655,50.00,False
-118.451381,12.319197,22.754577,-0.133822,0.821451,-0.554356,50.00,False
-119.021130,12.990989,26.695492,-0.247772,0.925838,-0.285364,50.00,False
-119.012415,13.207438,30.799066,-0.246029,0.969128,0.016159,50.00,False
-118.860469,13.165845,34.185220,-0.215640,0.960809,0.174198,50.00,False
-118.289664,11.990290,38.581338,-0.101478,0.839226,0.534230,50.00,False
-118.176396,12.240437,41.340358,-0.078825,0.820046,0.566843,50.00,False
-118.521672,11.806418,44.420560,-0.147880,0.733242,0.663692,50.00,False
-118.349168,10.904086,47.825962,-0.113379,0.552776,0.825581,50.00,False
-118.238950,10.521332,50.666850,-0.091336,0.476225,0.874567,50.00,False
-118.247095,9.996681,53.509220,-0.092965,0.371295,0.923849,50.00,False
-118.247095,9.996681,56.105177,-0.092965,0.371295,0.923849,50.00,False
-118.051285,9.496134,58.886998,-0.053803,0.271186,0.961022,50.00,False
-118.051285,9.496134,61.482956,-0.053803,0.271186,0.961022,50.00,False
-118.873398,12.512150,60.776583,-0.218225,0.928463,0.300556,50.00,False
-120.743085,9.559967,64.778603,-0.592163,0.557574,0.581769,50.00,False
-121.222051,8.074819,67.707452,-0.687956,0.326133,0.648347,50.00,False
-122.612973,5.825631,68.164628,-0.966140,0.133839,0.220591,50.00,False
-118.612973,6.342960,68.164628,-0.966140,0.133839,0.220591,200.00,True
-118.612973,6.342960,68.164628,-0.966140,0.133839,0.220591,50.00,False
-118.553256,7.052100,64.973802,-0.954197,0.281394,0.101617,50.00,False
-118.687774,7.448572,61.178072,-0.981100,0.135295,-0.138338,50.00,False
-116.026152,10.443542,61.820465,-0.448776,0.734289,0.509333,50.00,False
-113.849546,12.839732,57.221530,-0.013455,0.993979,0.108737,50.00,False
-113.732673,9.043872,58.999298,0.009920,0.180733,0.983482,50.00,False
-113.732673,9.043872,56.403341,0.009920,0.180733,0.983482,50.00,False
-113.710385,9.719506,53.633457,0.014377,0.315860,0.948697,50.00,False
-113.927577,9.976289,50.942422,-0.029061,0.367217,0.929681,50.00,False
-113.927577,9.976289,48.346464,-0.029061,0.367217,0.929681,50.00,False
-113.936106,11.204644,45.049955,-0.030767,0.612888,0.789571,50.00,False
-114.509839,12.099135,41.472205,-0.145513,0.791786,0.593213,50.00,False
-114.635092,12.540325,38.520282,-0.170564,0.835705,0.522019,50.00,False
-115.180998,13.128009,33.885891,-0.279745,0.953242,0.114333,50.00,False
-115.431245,13.890214,30.984657,-0.329795,0.942548,0.053277,50.00,False
-115.370171,13.766588,27.310283,-0.317580,0.934220,-0.162406,50.00,False
-115.432912,13.847071,23.267610,-0.330128,0.828817,-0.451749,50.00,False
-115.118233,12.416873,19.439896,-0.267192,0.664277,-0.698100,50.00,False
-114.833729,11.367007,16.507092,-0.210292,0.608139,-0.765470,50.00,False
-115.325041,12.440790,18.331730,-0.308554,0.943778,0.118649,50.00,False
-115.183570,13.775281,16.678834,-0.280260,0.909420,0.307262,50.00,False
-114.355874,12.333969,16.740986,-0.114720,0.532084,0.838884,50.00,False
-114.792999,12.746269,13.763328,-0.202146,0.614544,0.762544,50.00,False
-114.566865,13.708781,10.200932,-0.156919,0.807047,0.569256,50.00,False
-114.995017,10.865313,7.487148,-0.242549,0.802117,0.545690,50.00,False
-108.795832,3.939951,2.389188,0.997288,0.058015,0.045290,50.00,False
-114.312676,10.474858,-3.211268,-0.106081,0.824648,-0.555610,50.00,False
-114.394395,12.937519,-5.914636,-0.122425,0.807451,-0.577092,50.00,False
-114.936039,12.173092,-9.224776,-0.230753,0.654566,-0.719928,50.00,False
-114.666627,13.842154,-12.003731,-0.176871,0.629589,-0.756528,50.00,False
-115.103682,13.231957,-14.917501,-0.264282,0.507550,-0.820090,50.00,False
-114.582191,12.788028,-17.882465,-0.159984,0.418764,-0.893892,50.00,False
-115.920028,13.418831,-15.896954,-0.427551,0.903713,0.022402,50.00,False
-114.412097,11.095975,-13.741228,-0.125965,0.194711,0.972739,50.00,False
-114.539972,12.539362,-16.504969,-0.151540,0.308177,0.939182,50.00,False
-114.399886,13.212582,-19.356533,-0.123523,0.442821,0.888061,50.00,False
-114.348923,12.674245,-22.130505,-0.113330,0.510365,0.852458,50.00,False
-114.553274,10.849461,-24.592324,-0.154200,0.450643,0.879285,50.00,False
-115.836173,11.729755,-28.972412,-0.410780,0.747192,0.522459,50.00,False
-109.112606,6.421453,-32.986784,0.933933,0.265998,0.238776,50.00,False
-115.588908,8.789423,-40.755985,-0.361327,0.485829,-0.795872,50.00,False
-115.383814,13.398301,-42.775977,-0.320309,0.658846,-0.680679,50.00,False
-114.448200,12.759586,-46.240588,-0.133186,0.502240,-0.854410,50.00,False
-114.448200,13.652021,-48.836545,-0.133186,0.502240,-0.854410,50.00,False
-114.354194,13.068682,-51.840108,-0.114385,0.333091,-0.935931,50.00,False
-114.104899,12.482294,-54.627913,-0.064525,0.215813,-0.974300,50.00,False
-114.078530,12.143748,-57.288345,-0.059252,0.148104,-0.987195,50.00,False
-114.078530,12.416985,-59.884302,-0.059252,0.148104,-0.987195,50.00,False
-114.078530,12.416985,-62.480260,-0.059252,0.148104,-0.987195,50.00,False
-113.951137,12.332577,-65.094129,-0.033773,0.131223,-0.990777,50.00,False
-113.937515,12.168272,-67.709530,-0.031049,0.098362,-0.994666,50.00,False
-113.863212,12.035631,-70.318582,-0.016188,0.071833,-0.997285,50.00,False
-113.863212,12.035631,-72.914540,-0.016188,0.071833,-0.997285,50.00,False
-113.863212,12.035631,-75.510497,-0.016188,0.071833,-0.997285,50.00,False
-113.856413,11.829873,-78.117124,-0.014828,0.030682,-0.999419,50.00,False
-113.856413,11.829873,-80.713082,-0.014828,0.030682,-0.999419,50.00,False
-113.856413,11.829873,-83.309039,-0.014828,0.030682,-0.999419,50.00,False
-113.856413,11.829873,-85.904997,-0.014828,0.030682,-0.999419,50.00,False
-113.888741,12.113424,-88.496965,-0.021294,0.047981,-0.998621,50.00,False
-113.888741,11.916369,-91.092922,-0.021294,0.047981,-0.998621,50.00,False
-109.837736,11.892715,-81.100160,-0.011093,0.003839,0.999931,200.00,True
-109.837736,11.892715,-81.100160,-0.011093,0.003839,0.999931,50.00,False
-109.837736,11.892715,-78.504203,-0.011093,0.003839,0.999931,50.00,False
-109.837736,11.892715,-75.908245,-0.011093,0.003839,0.999931,50.00,False
-109.778666,11.949778,-83.311361,0.000721,0.015252,-0.999883,50.00,False
-109.778666,11.949778,-80.715403,0.000721,0.015252,-0.999883,50.00,False
-109.794394,12.157436,-78.111946,-0.002425,0.056783,-0.998384,50.00,False
-109.794394,12.157436,-75.515989,-0.002425,0.056783,-0.998384,50.00,False
-109.794394,12.157436,-72.920031,-0.002425,0.056783,-0.998384,50.00,False
-109.794394,12.157436,-70.324074,-0.002425,0.056783,-0.998384,50.00,False
-109.794394,12.157436,-67.728116,-0.002425,0.056783,-0.998384,50.00,False
-109.794394,12.157436,-65.132159,-0.002425,0.056783,-0.998384,50.00,False
-109.794394,12.157436,-62.536202,-0.002425,0.056783,-0.998384,50.00,False
-109.794394,12.157436,-59.940244,-0.002425,0.056783,-0.998384,50.00,False
-109.915299,12.396517,-57.323161,-0.026606,0.104600,-0.994158,50.00,False
-110.003439,12.546016,-54.675249,-0.044234,0.173910,-0.983768,50.00,False
-110.003439,12.546016,-52.079291,-0.044234,0.173910,-0.983768,50.00,False
-109.878105,13.774814,-49.101868,-0.019167,0.419670,-0.907474,50.00,False
-109.878105,12.346734,-46.505911,-0.019167,0.419670,-0.907474,50.00,False
-109.449678,13.151266,-43.059175,0.066519,0.672262,-0.737319,50.00,False
-110.809567,10.007307,-40.856651,-0.205459,0.540298,-0.816005,50.00,False
-110.530120,9.089113,-31.296681,-0.149570,0.803078,0.576797,50.00,False
-107.106605,6.371525,-35.791557,0.535133,0.075695,-0.841370,50.00,False
-109.994363,12.616191,-25.272569,-0.042418,0.667683,0.743236,50.00,False
-110.028036,11.626392,-21.985572,-0.049153,0.469723,0.881444,50.00,False
-110.157885,12.251140,-19.288237,-0.075123,0.425744,0.901720,50.00,False
-110.270845,13.403625,-16.521046,-0.097715,0.338258,0.935967,50.00,False
-110.325509,11.147181,-13.741306,-0.108648,0.204952,0.972723,50.00,False
-108.202594,14.432710,-16.102645,0.315936,0.948596,-0.018736,50.00,False
-109.733452,11.223819,-18.171598,0.009764,0.306817,-0.951718,50.00,False
-110.129807,13.566897,-14.996578,-0.069507,0.544454,-0.835906,50.00,False
-110.206307,13.939258,-12.125378,-0.084807,0.618926,-0.780857,50.00,False
-110.087834,13.866813,-8.356182,-0.061112,0.835416,-0.546210,50.00,False
-108.105172,8.796174,-7.055525,0.335420,0.488911,-0.805270,50.00,False
-110.214489,10.663747,-2.926956,-0.086443,0.862426,-0.498747,50.00,False
-104.800502,4.235459,1.881479,0.996354,0.064144,-0.056252,50.00,False
-110.236701,9.949506,8.361379,-0.090886,0.687435,0.720537,50.00,False
-109.871421,12.393150,10.707292,-0.017830,0.741670,0.670528,50.00,False
-109.985725,12.604096,13.910438,-0.040691,0.609208,0.791966,50.00,False
-110.135040,11.967214,16.913662,-0.070554,0.481832,0.873419,50.00,False
-109.188930,13.649269,15.187107,0.118668,0.992894,0.008916,50.00,False
-109.330595,13.298819,18.003323,0.090335,0.994502,0.052968,50.00,False
-110.812943,11.486111,16.599019,-0.206134,0.631960,-0.747084,50.00,False
-110.602892,12.707136,19.571443,-0.164124,0.722330,-0.671791,50.00,False
-110.926248,13.006338,22.628673,-0.228795,0.782170,-0.579536,50.00,False
-110.997344,13.742440,26.733275,-0.243014,0.929391,-0.277807,50.00,False
-111.078318,9.526912,31.142851,-0.259209,0.962081,0.084916,50.00,False
-110.838275,13.637874,34.663948,-0.211201,0.939428,0.269944,50.00,False
-110.447030,13.000488,38.752105,-0.132952,0.811950,0.568384,50.00,False
-110.292530,12.452602,42.028419,-0.102052,0.702373,0.704455,50.00,False
-110.217075,12.185425,44.881377,-0.086961,0.648938,0.755855,50.00,False
-109.760058,10.594234,48.416685,0.004443,0.330700,0.943726,50.00,False
-109.760058,10.594234,51.012643,0.004443,0.330700,0.943726,50.00,False
-109.760058,10.594234,53.608600,0.004443,0.330700,0.943726,50.00,False
-109.760058,10.388893,56.204558,0.004443,0.330700,0.943726,50.00,False
-110.134187,11.718800,54.719292,-0.070383,0.989341,0.127481,50.00,False
-112.138073,10.553416,58.947608,-0.471160,0.756264,0.453953,50.00,False
-114.586562,5.619963,58.054585,-0.960858,0.131500,-0.243843,50.00,False
-114.595382,6.898304,61.356412,-0.962622,0.250635,-0.102670,50.00,False
-114.553256,7.080735,64.973802,-0.954197,0.281394,0.101617,50.00,False
-114.483780,7.037796,68.079144,-0.940302,0.272806,0.203494,50.00,False
-110.483780,7.037796,68.079144,-0.940302,0.272806,0.203494,200.00,True
-110.483780,7.037796,68.079144,-0.940302,0.272806,0.203494,50.00,False
-110.370391,7.460800,65.335006,-0.917624,0.357407,0.173858,50.00,False
-110.382002,7.527055,61.321270,-0.919946,0.376385,-0.109698,50.00,False
-110.312872,7.233507,57.877122,-0.906120,0.317675,-0.279336,50.00,False
-110.057012,7.368158,54.739348,-0.854948,0.344605,-0.387699,50.00,False
-107.551243,11.103069,55.846378,-0.353794,0.866194,0.352898,50.00,False
-106.963545,12.402041,52.706436,-0.236255,0.940531,0.244101,50.00,False
-105.534275,9.854057,53.756911,0.049599,0.223732,0.973388,50.00,False
-105.534275,10.059398,51.160954,0.049599,0.223732,0.973388,50.00,False
-105.548879,10.345880,48.490875,0.046679,0.281029,0.958563,50.00,False
-105.709449,10.902473,45.700609,0.014565,0.392348,0.919702,50.00,False
-106.453416,12.347535,42.103820,-0.134229,0.681360,0.719535,50.00,False
-106.704104,12.720499,39.050824,-0.184366,0.755953,0.628128,50.00,False
-106.661334,13.446249,35.296044,-0.175812,0.901103,0.396363,50.00,False
-105.972975,10.725662,32.057404,-0.038141,0.962712,0.267827,50.00,False
-106.621360,14.962164,26.789053,-0.167818,0.949070,-0.266652,50.00,False
-106.551803,14.261367,22.689206,-0.153906,0.808911,-0.567430,50.00,False
-106.644208,14.149100,19.964898,-0.172387,0.786457,-0.593100,50.00,False
-106.124781,9.936382,15.613174,-0.068502,0.322014,-0.944253,50.00,False
-106.885830,13.191589,17.404998,-0.220712,0.973056,-0.066697,50.00,False
-106.275491,13.238343,16.691138,-0.098644,0.945696,0.309723,50.00,False
-106.604628,12.407094,16.723989,-0.164471,0.524324,0.835484,50.00,False
-106.774414,12.507986,13.863864,-0.198429,0.589986,0.782651,50.00,False
-106.646084,13.107861,10.768258,-0.172763,0.709961,0.682721,50.00,False
-107.030126,10.142375,7.962700,-0.249571,0.726009,0.640801,50.00,False
-100.801885,4.065108,1.746635,0.996077,0.030074,-0.083221,50.00,False
-105.826445,9.940414,-3.144330,-0.008835,0.840189,-0.542222,50.00,False
-106.489505,8.010175,-7.435311,-0.141447,0.451034,-0.881227,50.00,False
-105.652560,13.114771,-9.201258,0.025942,0.698413,-0.715225,50.00,False
-105.833079,12.286138,-12.493807,-0.010161,0.519281,-0.854543,50.00,False
-105.957918,11.702252,-15.390769,-0.035129,0.402504,-0.914744,50.00,False
-105.936528,11.042797,-18.223976,-0.030851,0.270613,-0.962194,50.00,False
-105.162666,13.767911,-15.691797,0.123921,0.990262,0.063433,50.00,False
-106.368726,10.511113,-13.708797,-0.117291,0.165412,0.979225,50.00,False
-106.459976,11.737969,-16.451406,-0.135541,0.281654,0.949895,50.00,False
-106.201112,12.615915,-19.483246,-0.083768,0.498699,0.862718,50.00,False
-105.903082,12.186285,-22.065643,-0.024162,0.500447,0.865430,50.00,False
-105.805885,11.895110,-25.104588,-0.004723,0.629689,0.776833,50.00,False
-102.157829,6.040955,-28.140711,0.724889,0.009581,0.688800,50.00,False
-107.267861,8.889052,-31.517907,-0.297118,0.792534,0.532552,50.00,False
-105.058355,10.231682,-41.115868,0.144783,0.475264,-0.867849,50.00,False
-105.352925,11.547595,-43.871393,0.085869,0.427848,-0.899762,50.00,False
-105.620553,11.694986,-46.751967,0.032344,0.289320,-0.956686,50.00,False
-105.568619,11.060199,-49.493523,0.042730,0.162363,-0.985805,50.00,False
-105.593317,13.655133,-51.828445,0.037791,0.356323,-0.933598,50.00,False
-105.553883,12.897610,-54.645079,0.045678,0.204818,-0.977734,50.00,False
-105.617467,12.179634,-57.340267,0.032961,0.061223,-0.997580,50.00,False
-105.617467,12.179634,-59.936225,0.032961,0.061223,-0.997580,50.00,False
-105.617467,12.179634,-62.532182,0.032961,0.061223,-0.997580,50.00,False
-105.617467,12.179634,-65.128140,0.032961,0.061223,-0.997580,50.00,False
-105.713133,11.951987,-67.735105,0.013828,0.015694,-0.999781,50.00,False
-105.713133,11.951987,-70.331062,0.013828,0.015694,-0.999781,50.00,False
-105.713133,11.951987,-72.927020,0.013828,0.015694,-0.999781,50.00,False
-105.713133,11.951987,-75.522977,0.013828,0.015694,-0.999781,50.00,False
-105.713133,11.951987,-78.118935,0.013828,0.015694,-0.999781,50.00,False
-105.929413,11.971196,-70.719106,-0.029428,0.019536,0.999376,50.00,False
-105.929413,11.971196,-73.315064,-0.029428,0.019536,0.999376,50.00,False
-105.929413,11.971196,-75.911021,-0.029428,0.019536,0.999376,50.00,False
-105.929413,11.971196,-78.506978,-0.029428,0.019536,0.999376,50.00,False
-105.929413,11.971196,-81.102936,-0.029428,0.019536,0.999376,50.00,False
-101.908280,12.460006,-81.103311,-0.025202,0.027616,0.999301,200.00,True
-101.908280,12.460006,-81.103311,-0.025202,0.027616,0.999301,50.00,False
